ucid,BVALL,BVNR,pop100m,buildup100,Worldpop,gdp_new2
10163,6511043,52971,44104.15831,1.224775,21784.11667,335973489.8
10164,11700958,349877,92783.03525,1.776225,38967.98026,367632470.5
10165,22102795,1006542,157573.8695,4.053897,75993.02192,482417362.1
10166,9666778,1793,62929.90746,1.782522,23060.89978,174066351.3
10167,4315179,0,37560.10446,0.871962,15127.95459,161332045.4
10168,8104477,0,55245.59938,1.591197,25631.97174,207883487.8
10169,49905901,4396118,129263.9927,4.43039,96776.12033,1249191285
10170,23732313,229590,176824.843,4.458419,64828.79654,808740592.2
10171,21155909,28480,175006.5669,3.313319,62646.28979,535641059.1
10172,4892450,0,41639.74903,0.947296,14145.99991,97652034.75
10173,27911261,0,75892.75192,3.777925,65836.9505,1497466810
10174,378561,5229,22404.67774,0.082761,537.3739014,0
10175,19365391,130307,62731.79112,2.917478,43036.13634,305079774.2
10176,5522863,12716,49324.34661,1.003473,20597.36401,94560072.16
10177,18772319,59026,247076.4837,3.661164,95712.28485,575906728.5
10178,4257434,14984,61668.56922,0.793013,7858.251495,296480800
10179,12308736,25150,40962.10164,1.534284,19141.38306,9301111048
10180,3603499,5167,82070.43582,0.735664,15973.5293,134453511
10181,4756764,5279,50611.95059,0.929765,22434.17804,87275094.38
10182,572305,0,17122.80588,0.225415,3297.160858,2933140.623
10183,1434495,20,51008.55714,0.395734,7513.492233,9382980.109
10184,13171861,408,84507.08489,2.155479,17423.91483,529338916.5
10185,26444179,45715,55702.08422,2.808342,19831.24457,85765559
10186,888178809,153776999,2012244.754,74.395086,1980173.279,25037306902
10187,3835867,0,65773.70561,0.757805,14489.24976,46272693.99
10188,965040,13778,37201.033,0.295003,4923.166718,5375662.438
10189,13125937,132478,80976.76856,2.019158,31348.92639,382991211.7
10190,2882300,0,124449.1756,0.598476,10430.43958,28667842.17
10191,5446730,12618,214336.6115,1.294912,34604.39272,50578243.73
10192,53118144,3446961,146520.2175,4.835729,119157.0061,1527107161
10193,53993617,5867493,157941.9454,7.348444,92667.49344,1799566918
10194,3757312,0,67173.58591,0.779445,15208.71515,51372297.9
10195,1638859,15774,62495.66887,0.416551,11613.89026,20675810.36
10196,115354282,3194609,193070.1399,11.016048,128664.0803,988866292.5
10197,8486316,0,55191.56918,1.45026,19272.40564,281232218
10198,959588,75,60650.95523,0.371317,5781.1716,31224082.22
10199,7467589,0,60761.14731,1.267945,11265.94998,172584625.8
10200,27516665,8096,202177.8734,4.757581,95960.98013,717428996.7
10201,5899718,0,52668.86315,0.962861,8945.556396,119926734.1
10202,872313,148,65915.18095,0.298958,8081.018494,20719563.53
10203,12001135,29521,234115.8739,2.197315,47511.72598,437383710
10204,486059,0,18715.33678,0.157735,4423.146637,943875.0867
10205,50872736,57596,88326.2483,4.662002,61361.97729,409759504.3
10206,4273484,0,63716.82861,0.857244,9727.005829,46616018.69
10207,1474419,0,101309.7563,0.36808,11656.05563,8709578.688
10208,14354054,197211,58904.12394,1.858855,23393.9989,447057446
10209,2424181,0,57209.8094,0.635242,10330.1618,376926296.5
10210,9398404,0,83681.23104,1.375848,18617.9129,197135278.1
10211,19587539,432491,67156.53818,2.735566,34416.45239,1013284171
10212,1464881,0,83512.71044,0.420566,15040.06271,20716145.66
10213,5365421,2556,68158.33609,1.040198,9805.932129,236561147
10214,104501267,9435675,161577.5843,11.227436,147705.0577,1765686658
10215,1761377,3316,97563.10896,0.381058,8728.328827,15011077.31
10216,3963903,12,214435.8489,0.660567,10475.7442,21352101.94
10217,55818879,291876,258953.987,8.027037,102830.7921,1115215703
10218,2891138,0,114806.8822,0.651722,10173.70898,22589439.44
10219,2940359,5319,105694.5522,0.605146,13437.33826,68593133.56
10220,15146401,423791,63093.98973,2.435035,58483.54227,768841207.9
10221,2024750,0,80779.29608,0.706048,13501.07181,29023920.03
10222,3452000,6707,189383.2425,0.690516,13093.24454,21478650.31
10223,31216896,4613946,56293.80707,3.134329,43509.3844,444168710
10224,67837478,4437033,322367.5967,8.421437,140982.1109,1657280434
10225,2137538,5275,108946.3773,0.434863,10495.20221,75975574.5
10226,5936901,12240,84930.70893,1.020635,17699.61304,187929153.2
10227,48787876,694972,107594.7259,5.518989,68169.02841,1105317663
10228,4800283,19254,198547.8631,0.880411,18274.76074,203144301.5
10229,47470193,16575,79468.00392,5.53349,66061.38889,1039076891
10230,49986268,3402390,111593.4517,5.044079,96818.25433,1290381068
10231,20736776,2048,182512.5101,3.691793,66329.89105,547921383.4
10232,59700125,367312,158243.4505,6.544483,129117.6156,2083119441
10233,4393540,52287,71185.87169,0.788902,9339.781403,112867166.2
10234,136971267,951694,374564.7256,16.838418,341992.9997,1988787085
10235,4031433,0,131590.7713,0.816815,11224.95645,40565224.38
10236,2063877,13863,139055.1094,0.540453,19175.73795,232382477.8
10237,22351498,1237,51233.4528,2.760451,36163.18423,477594429.8
10238,4449102,11328,130379.6296,1.086177,18626.62811,145437543.4
10239,2576312,75290,58039.31127,0.723389,15329.5108,90175779.7
10240,138625601,2319656,444328.6553,10.183293,410060.2244,6666205667
10241,31837328,1481115,117685.6668,3.717119,86221.58337,1607156925
10242,6550766,65779,99996.18921,1.191594,21038.23181,112667041.8
10243,83664009,2831342,159842.4448,8.905416,139179.3626,1032769442
10244,25199116,48427,50291.82882,2.630299,22796.17273,519469939.3
10245,2822994,0,65511.07012,0.728102,20972.26386,43458444.45
10246,3211700,0,113462.9188,0.636421,12925.42432,155865470
10247,40707096,3355385,110742.604,4.407404,77492.56238,1395742030
10248,809800848,108044822,5402332.246,96.403447,4844272.689,23584407794
10249,1342928,15233,77173.11377,0.315217,7234.839226,52817966.53
10250,6069501,179643,64963.53519,1.024658,19772.49396,258986332.4
10251,33357957,31881,61862.25074,4.030374,34205.27151,819426952.5
10252,12679515,596422,56170.00246,1.590096,19680.22238,117633750.3
10253,22823006,170774,63312.92777,2.7245,33618.13405,377032156.1
10254,4494511,17883,99967.49308,1.003891,21420.12598,96363056.31
10255,2367255,6455,55209.93185,0.516887,6811.586365,67786688.28
10256,50271325,213170,122267.0028,4.788262,104901.461,1433847166
10257,24675189,947545,101842.2243,3.681369,41924.0607,552080013.4
10258,130818539,13848281,433374.1718,9.315132,323008.6297,5713471457
10259,6954911,3310,87781.8856,1.41731,8955.115143,332346721.2
10260,4388486,0,50977.07764,0.783303,7639.024445,112436767.3
10261,14889349,4480975,127280.2861,2.320012,66034.99463,199090431.7
10262,18436777,92955,73154.79166,2.33685,40737.75772,447599486.9
10263,35013164,10641,381409.8632,5.973711,102812.5461,1318559156
10264,37874200,605458,119901.2488,2.379132,85682.08691,1279580656
10265,975115608,52848578,1911675.439,74.314746,1849551.356,24474549026
10266,3981253,38228,87712.14237,0.742662,14443.07581,116120344.4
10267,3816674,5971,89777.13359,0.692446,11851.79059,72748454.62
10268,81142396,6162636,321588.5048,6.35585,222756.0315,3507161107
10269,77712425,13229211,165386.2505,7.319186,144323.2233,2615424760
10270,14522488,139510,50956.53281,1.512384,21283.15356,200366355.8
10271,1614210,0,41195.18891,0.381543,7758.959106,52489852.66
10272,152889036,5556015,364368.3163,14.275015,326814.641,2007984984
10273,18222539,750176,54439.29835,1.827708,41725.03842,473587223.4
10274,3018143,0,80843.15166,0.595167,4821.976837,52712349.57
10275,38104584,1302907,71017.67094,4.325062,50349.92484,588605861.3
10276,2962275,0,104572.0939,0.563772,21301.6759,124715638.5
10277,2918321,58657,99707.39226,0.633256,24851.64301,255500735.4
10278,2462446,528,46516.99333,0.37819,3239.741577,56252530.58
10279,16949318,43168,68197.68417,1.639005,47164.5509,173752272
10280,79783920,4461982,153709.5993,7.646827,120621.9221,2087294153
10281,10343829,49591,69344.30863,1.869407,53546.35535,845899816
10282,15084744,1357435,63559.10304,1.861611,47728.97253,373578019.2
10283,130932186,6352230,375120.6907,14.05299,338223.8775,5754294970
10284,48105331,856913,275803.559,4.029349,198902.1605,2929780830
10285,17849784,323526,77677.39798,2.04333,53745.0358,291708393.1
10286,20921937,382005,99996.45391,3.360639,88836.29213,536388703.9
10287,3636459,0,85976.16084,0.826256,16711.0535,123944198.4
10288,17902643,88549,73212.3715,1.728233,39362.3873,832451539
10289,26550839,1229888,54361.87086,2.297712,40015.11713,533257603.3
10290,59797665,12109930,168263.4215,6.565975,150598.1888,2350286074
10291,43851763,3143750,170781.0122,3.888607,90236.11418,3442705845
10292,45707610,1282491,206202.2888,4.982689,193244.8933,3259880614
10293,18282295,913339,63402.78622,2.640804,41577.85632,356531720.6
10294,31675170,2040280,96281.334,4.075157,76183.3262,529280793.9
10295,20811359,1355662,55135.92071,2.477966,39591.64073,606215112.3
10296,71860296,1812568,80525.51838,5.844616,52927.40988,1221317045
10297,3434572334,440821045,8167941.325,273.050549,9133912.271,1.48939E+11
10298,690153,981,32730.66814,0.189837,4345.522621,7290218.719
10299,59432707,6470085,343343.9547,6.106592,257521.0428,3001250276
10300,98622119,15245323,242546.8596,9.788322,233511.4654,4752877868
10301,21110091,548526,80843.30351,2.552392,54950.84924,1064884414
10302,25429728,272538,83472.22256,2.403508,53365.53192,408254579.4
10303,47974308,962516,96148.33699,4.236482,89532.57651,1305331260
10304,1197530,0,56873.98325,0.344169,5310.505127,15386417.85
10305,95429455,7722355,220554.1453,7.45258,182786.8431,2373485501
10306,23948575,2312931,76120.97436,2.548769,60653.4061,1069794530
10307,59428902,1119151,235623.32,4.553594,170113.4629,1810994779
10308,41378431,1783621,124391.2984,4.457893,113565.7202,2055267938
10309,97773887,5579242,194852.9094,10.801887,132450.7012,2277655615
10310,21504662,250326,55060.78244,1.867211,35859.2612,583085049.4
10311,74674636,25386090,160504.2204,8.591126,134893.6702,2383739433
10312,102458780,1976264,321618.7081,9.781798,304411.0227,5465220390
10313,88381478,8467522,279289.7433,9.870901,248078.2691,3779499286
10314,59492045,217417,141237.258,5.580864,102208.2994,725025210.4
10315,26847833,3151177,77000.01948,2.812515,58772.11832,874070506.2
10316,188376065,11896833,579333.8605,16.855653,432628.6997,10340330632
10317,6036080,0,121596.2438,1.181529,25910.10315,116788824.5
10318,71085589,5497158,192021.8066,7.518534,169347.1919,2854441958
10319,298245909,24226399,754297.2238,23.059915,718057.8518,12102573286
10320,30713134,28859,71889.19934,4.03162,40652.3634,1006880625
10321,8311286,833003,50395.80995,1.256463,53679.95868,404054190.8
10322,6875078,196039,101310.8649,0.541526,78771.93579,1217404526
10323,24796623,8442,62750.36791,2.814041,31762.58765,705585918.3
10324,26976718,1174138,67441.53889,3.206286,41624.84634,560816335.7
10325,64617613,879441,191476.9772,5.109866,150461.2697,2344688426
10326,2788304,0,45389.09019,0.650805,7466.12915,41069365.48
10327,22223184,9636,60610.01272,2.647788,40760.10907,643139915.6
10328,45901649,4241383,88914.54048,4.242285,83708.29582,1377209445
10329,30706644,290750,93498.46759,2.930402,65833.07269,713894623
10330,36604461,402235,194049.348,3.783208,134076.564,2753239483
10331,121576773,25506701,413687.8467,8.016916,355415.6073,11731682580
10332,126743534,7761208,293587.3141,11.61721,267781.0138,3671838185
10333,13956441,241413,61596.98352,1.676253,45239.08054,613665200.4
10334,129572119,10223924,421743.6575,11.550427,319357.0963,7406683891
10335,6067386,2182759,64466.49396,0.671265,34648.48181,442409556.9
10336,15817128,60390,58704.06855,1.263749,45838.34143,388303545.5
10337,15117477,68175,275439.9649,2.72859,48078.17799,482978299.1
10338,38429028,3951781,83896.00519,3.988017,56438.82118,658246769.4
10339,14813561,198422,72430.03811,1.551715,47650.9519,650293188.4
10340,158913396,6816412,321378.9685,21.557604,209049.828,1546636145
10341,3700280,2134578,36326.22389,0.534199,22695.63818,1741927087
10342,495491395,71692889,887131.4986,34.103088,868855.8739,11583759859
10343,12998589,1039409,50645.50222,1.292182,26675.32581,432193184.6
10344,25045711,5247378,54700.67242,1.691471,39659.06133,412549502.2
10345,162360519,2714816,524002.023,11.256225,395151.9046,5697856761
10346,52189457,2419665,179252.543,5.750469,165307.1896,3029356751
10347,37664418,583771,252364.6925,5.326334,160998.7872,876389217.7
10348,18993527,0,72459.78193,1.889626,30636.60269,216499167
10349,16995774,848952,53528.52682,1.854358,33650.35461,841674129.8
10350,13737247,4300041,51393.62177,1.875843,55108.39862,468975522.6
10351,16560226,1650168,61941.71192,1.75652,48603.08661,409800466.9
10352,34961172,1348680,88383.34191,3.644196,71720.64322,1103746199
10353,25683534,280672,106514.2211,2.501556,76349.71826,1135946260
10354,17850067,5882707,54857.14403,1.834941,44111.04831,627041370.6
10355,9469605,467300,117479.7068,0.937648,92167.26325,811253498.4
10356,44057937,2854757,176064.5694,3.888947,149435.8596,2226188035
10357,10560342,0,85479.55682,1.738103,24771.27753,183658758
10358,3060147,60439,40118.22304,0.577286,19409.11346,29028292
10359,31469265,4689206,106007.0204,3.130142,93006.32773,1313584663
10360,16121844,83909,123014.8407,2.336788,28403.99289,300309412.9
10361,7086046,234359,120759.9839,0.864713,49071.08215,1083766736
10362,2555661,768,27674.36323,0.503321,1387.235046,9023607.117
10363,40589773,394851,280973.2805,3.59322,178061.2889,3350490544
10364,20907071,315975,77693.72244,2.553941,59383.71399,1039344969
10365,7112102,13512,72364.38994,1.251505,12098.32364,130174863.1
10366,18298362,460289,59526.56274,1.539685,39693.59656,465113756.6
10367,21295094,31445,124898.545,2.524404,81374.82697,704706937.8
10368,22145333,6811,54573.49384,2.800707,34327.40833,278544240.3
10369,24625150,736147,153918.5254,3.422891,121124.6677,1962945062
10370,14592794,221797,72492.97132,1.79484,41644.94617,378119195.4
10371,44877160,402514,74971.88516,4.931484,57639.46344,660126786.6
10372,122161396,3829818,379723.9866,10.742462,242036.3632,2791808522
10373,21789382,18809,96608.19395,2.031779,67689.09265,575017206.1
10374,57263980,1974237,128392.8499,6.218129,108315.4419,1197814269
10375,23372767,489,67106.76394,2.383932,40155.65857,284878140.8
10376,32895791,3366,161099.8081,2.506476,94723.23041,978286261.6
10377,37033805,3186755,85287.2335,4.212418,58937.12857,976417710.5
10378,42008120,4725041,144837.194,5.168979,106858.7202,1387520667
10379,26800712,540345,98927.86881,2.344912,77666.54813,1611979315
10380,738648,5481,12407.4483,0.151498,1158.188713,4116180.25
10381,30303115,835099,96120.82614,3.67303,61133.24957,797730172.8
10382,12583096,104514,96416.59875,0.986955,47361.73309,456421524.3
10383,66222541,5495385,358279.4029,5.039231,256597.4521,4568258345
10384,11464690,49551,67149.62521,1.340885,54092.25311,503978802.2
10385,286385382,16538166,504985.4314,36.371623,407985.6496,4106200472
10386,12813475,154021,73051.73766,2.44656,28044.41566,206040625.4
10387,2578449,6186,43665.09202,0.489968,15111.6145,331242373
10388,4748231,11656,65884.07268,0.874082,10985.33969,73461549.96
10389,14269205,55207,85632.13435,1.606376,68888.01993,604508499.1
10390,24507413,445782,74544.65633,2.620824,63218.2113,644963855.8
10391,16597744,55250,65898.79913,1.57742,45490.45544,255673520
10392,12822049,144768,89045.46953,1.123696,53070.36853,105147752.8
10393,18794646,273172,103855.5522,1.800627,55998.72278,1085088597
10394,36865425,3374356,141837.1158,2.989282,96869.23822,1533873692
10395,130891706,3546131,332494.2081,12.222698,295695.4081,2872101807
10396,55928000,1714084,282888.327,4.073741,237824.5628,3844687223
10397,113484285,2873497,342180.9742,10.043189,349412.73,3984455463
10398,652221547,47075783,1503438.11,54.445243,1426038.788,15989918233
10399,11066725,13367,73789.64998,1.760288,60602.09621,271678151.8
10400,10392142,83038,92635.59139,1.055391,34620.91608,368384359.1
10401,27278931,1279633,100224.629,2.046538,51242.01294,931327823.2
10402,25037153,3913740,130643.8921,2.415707,95252.63913,1587069010
10403,22092875,118469,140563.8344,3.041263,48525.24829,1027872687
10404,6123524,17670,71971.08259,0.805953,46142.01965,943756542.6
10405,25845206,191004,82598.56086,2.746959,59002.82632,531700214
10406,24754961,182717,182410.9972,2.5927,141012.1996,2119755178
10407,38868229,377016,144674.1235,5.737538,65705.27997,541846962.7
10408,22567223,2018949,78468.47468,2.150772,37900.46783,295654155.8
10409,30162942,905105,79768.51943,3.31741,49548.72449,1161930392
10410,11908367,80701,56736.05061,1.322305,34867.13995,207740820.2
10411,10609545,230306,59191.60996,1.73808,14960.21727,127364578.3
10412,70692985,855773,165580.862,6.985422,128529.4134,1590138227
10413,43772268,576389,91387.16533,5.222572,73387.64691,975143199.7
10414,53007468,6925716,121103.2974,5.095339,107580.4821,1848966228
10415,74955059,903137,165163.4508,5.914966,102660.939,907758900.8
10416,41974335,7453074,128605.9719,3.257532,97031.18942,1093981855
10417,56544135,1324537,150640.5179,5.218811,119786.9011,1564017563
10418,31312262,1727917,164090.9743,2.911806,134854.8761,2485201987
10419,30212800,5930,74389.25516,3.111705,51379.42896,381228897.6
10420,41253382,4281051,166593.2124,3.674747,152570.3218,1039708353
10421,41441237,419336,100465.1051,5.508122,50815.34235,452450908.4
10422,5026741,36989,35043.0322,1.520529,17736.82631,138967506.1
10423,36576228,177838,105666.1675,3.818965,76231.71341,427140814.8
10424,171463609,41978126,520053.9999,13.434847,468671.9743,7989728452
10425,50174633,0,106445.7183,5.295209,69381.99735,1226670441
10426,33039593,4008936,76948.12847,4.237498,66857.37125,675976915.8
10427,44021545,3076907,191628.816,3.975803,169542.3973,2522392932
10428,34127234,1343039,84820.38884,3.843289,68932.64355,902700591.6
10429,52379031,204196,101539.2434,3.714029,76590.64841,548042739.4
10430,32024597,57264,84371.03024,3.885416,73327.05893,1117905977
10431,3012274,0,69202.41888,0.68648,6215.687302,134760323.4
10432,16871376,5198,46368.872,1.872266,33465.19357,309382406.9
10433,6908887,248,89165.38961,0.854145,57186.3407,496033561.3
10434,17682276,2914,96750.55257,1.29567,61309.26529,1549829075
10435,84529496,361300,340716.32,7.182271,229270.5007,1476748512
10436,30111197,1040543,98914.35224,2.280759,54656.88388,689191371.6
10437,83210425,7086614,482894.1395,7.614197,384872.3474,7028036246
