GHUB_ID,precip2015,temp2015,GDP,elevation,biom,soil,climate,capital,riverba,costal,UE_Area,CONTINENT,Country,countr_iso,ucid,pop100,BU100,Vol_tot,Vol_non,gdp2
7576,366.6713105,20.57738495,1673023359,1226,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,61.46161207,Africa,South Africa,ZAF,3776,123719.5641,13349392,76929444,3786561,1808200715
7577,324.7623138,17.85728836,818691745.8,1389,Montane Grasslands and Shrublands,Luvisols,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,50.56853352,Africa,South Africa,ZAF,3630,92574.19908,8515974,53451863,483067,879971662.9
7578,343.556923,18.32620049,1240965838,1383,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,46.29174212,Africa,South Africa,ZAF,3627,76446.84033,10204358,67244943,7666720,1030196769
7579,308.7572479,22.07617188,371768157,888,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,47.41950535,Africa,South Africa,ZAF,0,28989.99112,2511058,16454106,5657727,144010875.3
7580,682.2201691,19.32168007,2232261589,105,Tropical and Subtropical Moist Broadleaf Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,69.12484698,Africa,South Africa,ZAF,3617,195044.4073,16309459,124123653,7816746,2247236003
7581,571.3001404,18.94167137,1686512493,68,"Mediterranean Forests, Woodlands and Scrub",Calcisols,"Steppe (semi-arid), and  Hot arid",0,0,1,46.86457292,Africa,South Africa,ZAF,3515,156343.7069,6752201,42888419,3985620,1559574381
7582,387.212265,18.11458778,2520937475,1603,Montane Grasslands and Shrublands,Lixisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,45.92153296,Africa,South Africa,ZAF,3677,174756.6978,8936464,53385732,176166,1814339483
7583,334.5334625,16.86852264,1302925050,1429,Montane Grasslands and Shrublands,Luvisols,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,41.0676514,Africa,South Africa,ZAF,3597,123812.8884,8376079,46178707,2413178,1130225866
7584,381.8572998,21.4285717,526052360.9,925,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,41.71411663,Africa,South Africa,ZAF,0,38860.54579,6648656,29615735,0,398565125.4
7585,315.6855469,19.72381401,6257910.641,1201,Deserts and Xeric Shrublands,Regosols,"Desert (arid), and  Hot arid",0,ORANGE,0,39.18423706,Africa,South Africa,ZAF,0,286.6580008,738399,3526978,1231649,11009550.87
7586,982.0590821,22.59165955,174377610.1,37,Mangroves,Arenosols,Tropical savannah with dry winter,0,0,1,55.45756309,Africa,South Africa,ZAF,4092,24275.45331,5017129,33620300,8486822,117287118.6
7587,382.9334106,17.87639999,792907656.6,124,"Mediterranean Forests, Woodlands and Scrub",Planosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,38.03830416,Africa,South Africa,ZAF,3276,72151.25776,3790911,21883990,4195912,575928151.4
7588,437.1144104,16.77024269,2315927676,1616,Montane Grasslands and Shrublands,Vertisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,83.77915659,Africa,South Africa,ZAF,3761,181694.1637,13155093,93666418,18661497,2024877087
7589,289.9141846,19.51309967,582207329.5,1219,Deserts and Xeric Shrublands,Calcisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,30.0409842,Africa,South Africa,ZAF,0,45532.92241,4137433,25326644,321786,321138850.7
7590,406.2144012,21.02857208,387777803.6,1073,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,31.67512482,Africa,South Africa,ZAF,3855,37289.95706,6603678,33092297,0,397457912.6
7591,349.7142792,23.77381516,45853941.59,389,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,37.43616973,Africa,South Africa,ZAF,0,3306.063741,1151645,7972808,819736,35931078.82
7592,352.3856507,20.625,82925667.31,1137,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,41.57562525,Africa,South Africa,ZAF,3776,5240.766048,1675939,8967215,3498985,187227544.5
7593,474.1999054,17.90666008,685146647.9,102,"Mediterranean Forests, Woodlands and Scrub",Luvisols,"Mild temperate, fully humid, and  Warm summer",0,0,1,34.57278694,Africa,South Africa,ZAF,3400,69683.75561,6084300,40024239,2393816,770714846.3
7594,374.8285675,20.0773716,1149945557,1137,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Plinthosols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,34.12336137,Africa,South Africa,ZAF,3697,90283.84083,8196035,44921977,227685,881587559.9
7595,384.3284454,20.45238495,342044995.3,1052,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,28.19074501,Africa,South Africa,ZAF,3776,27293.92764,5729383,33020239,0,346312938
7596,446.1286469,20.25474167,139227310.1,885,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,36.00002292,Africa,South Africa,ZAF,3855,10719.63655,2499868,12785652,72461,109271822.7
7597,442.4002075,17.04642868,820232713,1656,Montane Grasslands and Shrublands,Vertisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,32.39323645,Africa,South Africa,ZAF,3761,68461.78421,4896715,24568531,1013293,477813883.4
7598,426.5333862,19.30971527,494523097.1,1244,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Mild temperate with dry winter, and  Warm summer",0,LIMPOPO,0,28.46142078,Africa,South Africa,ZAF,0,38235.03598,5249722,30679016,0,411656780.6
7599,979.8565979,20.96904373,1396966748,107,Tropical and Subtropical Moist Broadleaf Forests,Regosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,53.93353126,Africa,South Africa,ZAF,3988,138387.646,8561579,65202822,429677,1084676600
7600,521.6200561,16.43502045,885862829.4,1707,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,32.66359898,Africa,South Africa,ZAF,3838,72285.99049,6192844,40326006,204491,1094305320
7601,385.9664154,17.44863319,297788649.7,1498,Montane Grasslands and Shrublands,Lixisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,33.65019883,Africa,South Africa,ZAF,3672,35474.40573,4875202,28330648,6598658,330743994.9
7602,416.9856263,17.70477104,343087672.8,1598,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,28.57429536,Africa,South Africa,ZAF,3718,30077.01077,4066771,24633542,4725276,206113852.1
7603,525.1750488,18.14271164,1031278016,811,Montane Grasslands and Shrublands,Ferralsols,"Mild temperate, fully humid, and  Warm summer",0,0,0,41.9725692,Africa,South Africa,ZAF,3823,114946.8243,11467991,94901689,20167739,926951991.6
7604,676.1001892,19.90001678,385201572.4,161,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,30.69065556,Africa,South Africa,ZAF,0,48781.62486,4416319,31080713,743076,366974587.9
7605,406.2874603,15.16562462,652668850.9,1684,Montane Grasslands and Shrublands,Plinthosols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,28.23360268,Africa,South Africa,ZAF,3690,73924.59255,6313469,41441655,532896,518253345.8
7606,427.3715972,16.56428528,1078957227,1567,Montane Grasslands and Shrublands,Vertisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,35.99739007,Africa,South Africa,ZAF,3764,79779.53757,6766865,38756286,119763,783643389.9
7607,373.6141663,19.24524307,749289217.6,1205,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,25.62277875,Africa,South Africa,ZAF,3668,60582.81174,5427093,30340654,264745,703855197.3
7608,376.3856507,19.6428566,753133281,1163,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,30.48668601,Africa,South Africa,ZAF,3689,54101.01491,5085025,33168893,1633552,720677843.5
7609,410.3249816,20.20103645,247790424.5,1007,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,21.145527,Africa,South Africa,ZAF,3855,19199.88501,3813875,20102311,18945,168747060.1
7610,610.4501953,17.48749924,1109112584,315,Tropical and Subtropical Moist Broadleaf Forests,Solonetz,"Mild temperate, fully humid, and  Hot summer",0,GOURITZ,1,25.46161275,Africa,South Africa,ZAF,3410,113609.262,7086030,50785418,1580219,926127168.7
7611,407.1999206,19.83810043,979112437.1,983,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,51.78625536,Africa,South Africa,ZAF,3753,75700.19889,10787945,60828662,3693,878725870.9
7612,997.1660156,22.15833282,294858535.1,56,Tropical and Subtropical Moist Broadleaf Forests,Arenosols,Tropical savannah with dry winter,0,0,1,28.48784691,Africa,South Africa,ZAF,4092,31702.62367,3665085,25446694,2981125,315207237.1
7613,1025.342194,22.0535717,930219407.2,35,Tropical and Subtropical Moist Broadleaf Forests,Arenosols,Tropical savannah with dry winter,0,0,1,37.63046972,Africa,South Africa,ZAF,4092,101531.499,7297421,42501617,52772,662820480.3
7614,306.137558,22.10518837,231813151.7,855,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,27.86818196,Africa,South Africa,ZAF,0,19361.76701,3596085,18128470,10146,144102544.2
7615,922.7791442,20.87665939,190062457.4,76,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,"Mild temperate, fully humid, and  Hot summer",0,0,1,29.12151285,Africa,South Africa,ZAF,3940,25559.21827,4268500,36263352,616701,114373617.7
7616,371.4142228,20.39404297,225355718.8,1255,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,17.66133927,Africa,South Africa,ZAF,3814,18236.74236,2917210,14213769,0,163033010.8
7617,335.8854904,18.53095627,275757630.5,1345,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,22.3813571,Africa,South Africa,ZAF,3607,23432.14397,3110520,16245440,137107,103321810.9
7618,609.2573089,18.20834351,650599559,1255,Montane Grasslands and Shrublands,Ferralsols,"Mild temperate with dry winter, and  Hot summer",0,"MAPUTO (also LUSUTFU, also USUTU)",0,20.29871986,Africa,South Africa,ZAF,0,48734.32286,3649067,21874284,116346,462799708.3
7619,394.4857636,20.15832901,595229586.4,1252,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,18.17906668,Africa,South Africa,ZAF,3753,46824.36989,4350491,24541143,45377,539110083.7
7620,250.228798,23.11190033,0,684,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,15.91703101,Africa,South Africa,ZAF,0,19.97982298,205765,515049,0,0
7621,439.5857392,17.03689957,953358150.3,335,Deserts and Xeric Shrublands,Fluvisols,"Mild temperate with dry summer, and  Hot summer",0,0,0,26.21232371,Africa,South Africa,ZAF,3320,92471.60769,6296186,41752267,569782,341188447
7622,453.657257,17.5476284,829105857.4,251,"Mediterranean Forests, Woodlands and Scrub",Planosols,"Mild temperate with dry summer, and  Warm summer",0,0,1,21.94935557,Africa,South Africa,ZAF,3290,85273.58408,4567913,34528071,2716754,793272228.1
7623,429.2571258,14.19999981,1083300141,1855,Montane Grasslands and Shrublands,Luvisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,51.56340978,Africa,South Africa,ZAF,3722,108351.0327,13492714,103153066,3881202,1053135946
7624,407.1999206,19.83810043,471848259.6,1073,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,39.02159891,Africa,South Africa,ZAF,3753,39985.45798,6108285,30981720,6044,298255032.8
7625,401.342743,17.31430054,488977933.1,1582,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,22.25157022,Africa,South Africa,ZAF,3718,36588.60974,3899490,24745281,3478282,322492189.8
7626,389.8570404,20.32021332,487208895.7,1239,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,16.75129705,Africa,South Africa,ZAF,0,39251.48318,3237421,18143021,235247,366257115.1
7627,336.7626114,16.87917519,510354218,1503,Montane Grasslands and Shrublands,Luvisols,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,24.00935168,Africa,South Africa,ZAF,3595,47744.99577,4570334,24245715,393385,469628564.1
7628,458.657135,19.59048462,250046041.5,1140,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Mild temperate with dry winter, and  Warm summer",0,LIMPOPO,0,14.71578733,Africa,South Africa,ZAF,0,21940.96484,3502901,21738339,0,269985134.8
7629,387.585617,20.08449936,312928187.6,1072,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Plinthosols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,17.708909,Africa,South Africa,ZAF,3697,24557.26653,3235781,15164197,0,289401284.1
7630,389.0497741,15.47291183,416349544.8,1614,Montane Grasslands and Shrublands,Planosols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,17.40881654,Africa,South Africa,ZAF,0,40046.80816,3640867,23321892,61171,286639031.1
7631,409.0143586,16.74644279,249869357.3,1014,Deserts and Xeric Shrublands,Luvisols,"Steppe (semi-arid), and  Cold arid",0,GREAT FISH (also GROOT-VIS),0,16.88798131,Africa,South Africa,ZAF,0,34406.11371,2818550,16137115,96002,238129788.2
7632,428.6142883,20.10000038,137461541.3,902,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,13.89274874,Africa,South Africa,ZAF,0,11551.3836,2792063,18114094,0,114768123.5
7633,335.8854904,18.53095627,886557496.3,1323,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,25.31471398,Africa,South Africa,ZAF,3607,64712.89529,4901631,27865269,32707,698134140
7634,404.9571533,19.7559433,437688533.4,1306,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,13.88982039,Africa,South Africa,ZAF,3753,33127.88496,3281235,17195024,54500,409394526.8
7635,355.6999969,20.11806679,138541013,1218,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,14.88183616,Africa,South Africa,ZAF,0,12074.94979,2705062,12705947,3883,91335446.15
7636,384.7285766,20.39760017,641922349.8,1186,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,17.14658152,Africa,South Africa,ZAF,0,48864.48546,3388626,18148612,299398,598654299.5
7637,406.2144012,21.02857208,143077683.3,1117,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,12.09492538,Africa,South Africa,ZAF,3855,14352.63315,2706233,14035577,0,142303061
7638,365.6998214,18.39642906,281344105.8,1538,Montane Grasslands and Shrublands,Leptosols,"Mild temperate with dry winter, and  Hot summer",0,ORANGE,0,15.44686513,Africa,South Africa,ZAF,3645,22092.26994,3244107,18151119,142968,271873210.9
7639,473.3571625,17.32974243,969090889.4,1214,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Hot summer",0,UTHUKELA,0,20.26569765,Africa,South Africa,ZAF,3821,118916.3167,5891578,35605421,588,914377262.6
7640,308.862442,17.796875,493281317.3,1356,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,37.74742954,Africa,South Africa,ZAF,3611,56525.73455,5470554,29080483,157196,252285942.8
7641,442.7889404,19.77222252,118077519,1233,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,13.48990543,Africa,South Africa,ZAF,0,10765.7008,2479616,13556849,3338,112466546.3
7642,525.1750488,18.14271164,927772910,853,Montane Grasslands and Shrublands,Regosols,"Mild temperate, fully humid, and  Warm summer",0,0,0,19.87147405,Africa,South Africa,ZAF,3812,99202.85659,5214940,38127131,98606,825337080.5
7643,272.6997528,18.26329994,409240073.3,53,"Mediterranean Forests, Woodlands and Scrub",Planosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,14.29638307,Africa,South Africa,ZAF,0,45274.11074,2568682,15991210,155785,364348619.9
7644,309.8144531,21.42499924,148675427.9,982,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,18.29489893,Africa,South Africa,ZAF,0,16845.43372,2809387,13040320,299543,142532955
7645,679.4002075,19.85239983,188429317.8,136,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,19.59652914,Africa,South Africa,ZAF,0,18985.89861,3428995,24423789,503064,167365647.4
7646,343.637558,19.0010376,209649704.1,1486,Montane Grasslands and Shrublands,Calcisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,18.44363638,Africa,South Africa,ZAF,0,16096.23993,3797918,25613096,2579387,120839954.1
7647,700.5167999,20.08611679,241109817.4,119,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,26.66680862,Africa,South Africa,ZAF,3868,37151.03841,3827287,29151844,2131272,245432107.8
7648,355.875,20.11667442,109095610,1138,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,14.96713423,Africa,South Africa,ZAF,0,9413.380634,2808522,12398560,0,85883314.66
7649,572.0713806,18.00715637,565598161.8,1548,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,17.93976461,Africa,South Africa,ZAF,0,35809.03119,2957053,15020555,72332,455260303.7
7650,275.7142182,19.98215675,169325182.5,1315,Deserts and Xeric Shrublands,Calcisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,16.63557631,Africa,South Africa,ZAF,0,14257.78984,2954223,15866144,54896,190938568.1
7651,447.2285156,20.67975616,136487391.3,981,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,13.10120534,Africa,South Africa,ZAF,3855,14059.14153,2403846,12973941,0,128533491.5
